customer,churn, age, children, income,handset_age,smart_phone,homeowner,avg_overbundle_mins,avg_roamcalls,call_minutes_change_pct,bill_amount_change_pct,peak_offpeak_ratio,peak_offpeak_ratio_change_pct,avg_dropped_calls,last_month_customercare_calls,num_retention_calls,num_retention_offers_accepted
259, no,30,0,7,1092,1,0,0,0.16,0.24,-0.0032,7.835,-1.588109273,0.33,0,0,0
260, no,62,0,7,1045,1,0,0,0,0.09,0,8,3.19690724,2,0,0,0
261, no,46,0,4,242,1,0,0,0,0.225,0,1.022333333,11.57733534,2.33,0,0,0
262, no,70,1,6,1090,1,0,0,0,0,0,0,0.002521593,0,0,0,0
263, no,54,0,7,296,1,0,0,0,-0.395,-0.017,1.556666667,-2.246432989,1.33,0,0,0
264, no,32,0,7,181,1,0,91,0,0.69,0.1306,2.292434965,5.555171614,21.67,1.67,1,0
265, no,56,0,9,261,1,0,1437,1.18,-2.515,-2.3524,2.15786373,2.849032649,154.33,8.67,0,0
266, no,34,0,6,351,1,0,0,0.16,0.745,-2.00E-04,0.670886076,-7.605643215,10.67,0,0,0
267, no,0,0,0,506,1,1,1.25,0,2.865,-0.0112,1.90275762,10.34074718,4.33,0,0,0
268, no,34,0,6,1148,1,0,0,0.26,0.435,0.0056,7.31408776,7.223948286,0,0,0,0
269, no,0,0,5,1040,1,0,0,0,-0.345,-0.0148,4.007518797,-14.0115723,1.67,0,0,0
270, no,42,1,6,170,1,0,97.75,7.44,-5.69,-0.621,1.820544916,17.50028034,20.33,3.33,0,0
271, no,54,0,9,1021,0,0,0,0,-0.305,0,1.395647873,23.01977636,8,2,0,0
272, no,38,1,3,165,1,0,0,0,0.03,-0.0144,5.711333333,15.9785973,1,0,1,1
273, no,46,1,6,12,1,0,0,0,0.86,0.7836,4.67,-0.848897942,0,0,2,1
274, no,0,0,9,826,0,0,0,0,-0.265,0,0.447513812,18.4012463,0.67,0,0,0
275, no,34,0,7,417,1,1,232,2.98,6.36,1.9146,2.8714836,-12.16741879,13.33,0,0,0
276, no,60,0,6,1079,1,0,0,0,-0.8,0,5.571428571,-33.19183223,0.33,0,0,0
277, no,28,0,1,463,0,0,1.5,0,0.4,-0.0076,3.403944935,-10.58525128,3.33,9,0,0
278, no,44,0,3,1032,0,1,0,0,0.01,0,1.492537313,9.800813745,0,0,0,0
279, no,50,0,1,9,1,0,9.75,0,0.775,-0.0834,6.171625277,-3.564748441,13.33,0.67,0,0
280, no,0,0,0,78,1,1,47.5,0,1.425,-0.3048,2.632323804,1.251368154,10.67,2.67,0,0
281, no,48,1,9,245,1,0,68.25,0.61,6.225,1.3236,0.620073529,-3.327455299,8,4,0,0
282, no,38,0,8,186,1,0,0,0,-2.275,-0.005,0.929423077,17.09986651,5.67,10.67,0,0
283, no,38,0,6,1076,1,0,0,0.96,-0.66,-0.0632,0.763220205,13.77485223,2.67,0,0,0
284, no,48,0,1,505,1,0,86.25,2.43,2.045,0.3256,15.30382196,12.0335557,12,0,0,0
285, no,38,0,8,967,1,0,0,0,0.03,0.013,3.033448106,-5.757824789,3,0,0,0
286, no,60,0,0,475,1,1,4,0,-5.13,0.08,0.914965517,4.787364895,20,0.67,0,0
287, no,40,0,3,120,1,0,18,0,-1.96,-0.1422,2.306801307,-16.97295415,7,0,0,0
288, no,50,1,7,291,1,0,0,0,4.725,0,1.94923913,-7.639335023,14.33,0,0,0
289, no,48,0,6,1072,0,1,0,0,-0.805,-0.0248,7.494646681,-4.529503823,1,0,0,0
290, no,48,0,5,621,1,0,37.75,0,-1.155,-0.3254,1.769394639,-7.017185197,10.67,3,0,0
291, no,40,0,9,203,1,0,0,2.76,-0.375,0.0588,2.801236547,9.141099291,13.67,0.33,0,0
292, no,26,0,1,160,1,1,142.25,0.59,-0.43,-0.193,0.898729282,-2.28231903,15.33,0,0,0
293, no,58,1,6,113,1,0,19.25,0,-1.14,-0.0354,0.676121307,2.219381256,15.33,3.33,0,0
294, no,26,0,6,327,1,0,9.75,0,1.6,0.162,0.479479171,-9.273340986,9.33,18.33,0,0
295, no,54,1,9,1130,1,0,0,2.59,-0.54,0.1552,3.516028956,-6.804283969,2,0,0,0
296, no,56,0,6,960,0,0,0,0,-0.235,-0.0054,2.123595506,-5.844115317,0.33,0,0,0
297, no,34,0,7,292,1,0,10.75,0,-5.355,-0.0646,1.172855521,-1.90948634,4.33,6.67,0,0
298, no,0,0,0,1067,0,1,0,0,-0.66,-0.1884,4.320600273,0.99037898,1.33,1,0,0
299, no,0,0,0,335,1,1,27,0,-2.89,-0.3734,1.643449072,0.49986499,30.33,0.67,0,0
300, no,0,0,6,351,1,0,40.5,0,0.98,0.4426,1.154312615,-9.463306871,7.67,1.33,0,0
301, no,30,0,7,627,1,0,0,0.58,-0.445,0.0232,5.209850107,3.764384507,1.67,0,0,0
302, no,54,0,8,114,1,0,281.75,2.32,-5.17,-1.4152,20.6483971,11.37555706,17.67,0,0,0
303, no,46,0,1,279,1,0,0,0,0.03,0,2.08375,-4.455275346,0.33,0,0,0
304, no,28,0,1,354,0,0,0,0,0.355,0.0342,1.477183833,-11.4202492,1.33,0,0,0
305, no,58,0,9,1063,1,0,15,0.55,-2.69,-0.095,3.676666667,5.041735229,5,0,0,0
306, no,0,0,4,955,1,0,0,0,1.305,-0.013,1.893890675,-1.553795217,2.33,0,0,0
307, no,0,0,0,1016,1,1,0,0.47,-0.255,-0.106,18.04511278,3.886664968,1,0,0,0
308, no,32,0,1,35,1,0,177.5,0,1.23,-1.4964,2.098898305,1.937446238,15.33,0.33,0,0
309, no,42,0,6,1109,1,0,0,0,0,0,0,-18.65969158,0,0,0,0
310, no,52,0,6,324,1,0,44.5,0.24,-1.07,-0.2322,2.545684785,-0.994116025,10.67,1,0,0
311, no,76,0,1,3,1,1,14.5,0,-7.015,-0.23,1.735680635,7.413397263,4,0,0,0
312, no,28,1,5,55,1,0,41.75,7.2,2.145,0.2978,2.31061599,-22.23879624,7,3.33,0,0
313, no,50,0,7,359,1,0,0,0.1,0.105,-0.0166,1.773275595,0.929993738,2,0,0,0
314, no,32,1,3,314,1,0,90.75,0,1.65,0.994,5.918032787,-13.54555553,6.67,0,0,0
315, no,30,0,6,93,1,0,0,0.32,-0.53,-0.194,2.014492754,23.54685058,15,11.67,0,0
316, no,26,0,6,140,1,0,0,0,-1.08,-0.0238,2.190357143,5.230015828,6.33,1,0,0
317, no,0,0,0,171,1,1,38.5,0,6.49,0.0638,2.401448258,-25.73350713,23.67,0.33,0,0
318, no,42,0,6,505,0,0,25.25,0,2.05,-1.4778,2.521455153,5.370847505,13.33,2,0,0
319, no,40,0,6,339,1,0,6.25,2.46,-0.945,-0.0378,0.754896964,7.195120147,7.33,0,0,0
320, no,38,0,9,948,1,0,0,0.1,-0.58,-0.0074,0.923254472,12.10977878,6.33,0,0,0
321, no,42,0,6,817,1,1,0,0,-3.62,0,1.586206897,8.692537304,4,0,0,0
322, no,42,1,9,212,1,0,0,10,-0.28,-0.2004,2.826039086,-8.66805119,8,0.33,0,0
323, no,52,0,6,79,1,0,7.5,0,-2.415,-0.06,0.691216585,-10.53329966,7.33,0,0,0
324, no,34,0,7,116,1,0,0,0,-0.65,0,2.035263158,2.891800372,3.67,1.33,0,0
325, no,28,0,7,189,1,0,3.5,0.65,-2.405,-0.0716,1.68976647,-14.91229158,5.33,0.33,0,0
326, no,58,1,4,944,1,0,0,0,-0.155,-0.0054,1.36425648,-7.165960801,0.67,0,0,0
327, no,60,0,7,378,1,0,0,0,0.55,0.0124,1.24880597,3.956272806,7.33,1.33,0,0
328, no,32,1,2,286,1,0,0,0.94,0.465,-0.034,1.650103131,-7.864821947,6.33,4.33,0,0
329, no,48,0,8,1006,1,0,0,1.66,-0.995,-0.0416,10.30930931,5.411806085,5.33,0,0,0
330, no,24,0,6,255,1,0,49.25,0,13.545,-0.11,1.758235294,13.30180026,8,8.33,0,0
331, no,56,1,9,439,1,0,0,0,-0.72,-0.01,2.492276696,-1.432486353,6.67,0,0,0
332, no,38,1,4,622,1,0,0,0,-0.325,-0.0144,0.623846154,12.01541408,2.33,0,0,0
333, no,30,0,5,1051,0,0,0,0.58,0.465,0.0318,1.422145329,0.857564358,2,0.67,0,0
334, no,34,0,5,182,1,1,4.75,0,0.575,-0.038,1.264075209,-8.737527556,3,0,0,0
335, no,34,1,9,289,1,0,649.75,3.66,-2.455,-0.5206,8.559464286,-10.35412863,26.67,0,0,0
336, no,56,0,7,942,1,0,0,0,-0.875,-0.0054,2.801801802,1.075637584,0,0,0,0
337, no,42,0,1,45,1,0,0,0,-3.925,0.0062,3.014456522,-12.29392361,13,2.67,0,0
338, no,56,0,5,941,1,0,0,0,-0.205,-0.0058,5.67,-5.555043376,0.67,0.67,0,0
339, no,48,0,7,307,1,0,109.75,0,-1.9,-0.29,1.861457383,-7.377666749,10.67,0.67,0,0
340, no,48,0,8,1003,0,0,0,0,0.445,0,2.311333333,6.736669808,2,0,0,0
341, no,0,0,7,155,1,0,20.25,0.68,-0.32,0.0692,0.93484024,3.190784631,10.67,0,0,0
342, no,44,1,4,552,1,0,0,0,-4.035,-0.0064,0.422275007,-18.12346829,6.33,1.67,0,0
343, no,38,0,6,940,1,0,39.5,3.62,-2.2,-0.2778,3.208929194,-0.185465424,3,0,0,0
344, no,30,0,6,167,1,0,107,0,-2.195,-0.0238,4.27,1.987348747,5.67,0.33,0,0
345, no,42,0,6,1002,1,0,3.75,0,-0.145,-0.0238,1.936108422,12.33805732,0,9.67,0,0
346, no,34,0,6,1109,1,0,53.25,0,10.645,1.0666,0.505151515,-8.092826397,3.67,5.33,0,0
347, no,24,0,7,442,1,1,0,0.24,-0.49,-0.0104,2,13.27918131,1.33,0,0,0
348, no,40,0,9,29,1,0,681.75,3.52,-28.955,-5.5248,1.309522428,4.628592977,21.67,0.33,0,0
349, no,30,0,7,646,1,0,0,0.1,1.065,-0.1594,25.56390977,-17.28580484,2.67,0,0,0
350, no,32,0,6,118,1,0,0,0,0.41,-0.13,6.278561494,-1.497728232,19.33,0,0,0
351, no,44,0,8,529,1,0,21.75,0.64,1.12,0.1006,16.84633854,-5.992702388,7.33,0,0,0
352, no,44,1,7,1107,1,0,32.5,0,-2.505,-0.2256,2.971684889,-10.90473777,7,0,0,0
353, no,52,1,8,371,1,0,0,0,-0.6,0,0.925555556,-0.105471481,4,0,0,0
354, no,22,0,6,102,1,0,0,0,-3.745,0.2282,0.525326087,6.650645027,9.67,4.33,0,0
355, no,56,0,1,82,1,0,15.25,0,-2.925,-0.1158,0.539150389,-15.08031052,10.67,0,0,0
356, no,0,0,0,542,1,0,5,0,-0.64,-0.0504,1.19047619,14.92700742,5,0,0,0
357, no,28,0,6,937,1,0,177.75,1.73,-0.085,-0.1384,1.685714286,-9.601254182,4.67,0,0,0
358, no,46,0,6,129,1,0,72.25,5.27,4.69,1.5078,3.565540446,18.10505443,17,0,0,0
359, no,24,0,6,342,1,0,45.25,0.32,7.275,1.0252,0.627048932,-10.31329915,16,0.33,0,0
360, no,0,0,0,306,1,1,33,0,9.63,0.6004,0.667943655,3.522213469,8.33,6.67,0,0
361, no,58,0,6,998,0,0,0,0,0.33,0,2.333333333,0.206505832,0.67,0,0,0
362, no,54,0,7,423,1,0,156.25,0,-5.13,-1.1548,3.382259094,-2.410503951,1.67,0,0,0
363, no,0,0,0,63,1,1,0,0,-1.645,-0.1844,1.1479299,-10.68238169,10.67,5.33,0,0
364, no,58,1,6,629,1,0,0,0,-0.055,0,12.12121212,5.364887732,0,0,0,0
365, no,34,0,5,421,0,0,0,0,1.205,-0.0026,2.302727273,-3.717663171,1.33,0,0,0
366, no,46,0,4,738,1,0,0,0,-3.305,0.0148,2.255667946,11.74602106,6.67,1,0,0
367, no,64,0,8,1104,1,1,0,0,0.015,0,3.443333333,16.8304709,1.33,0,0,0
368, no,58,0,4,25,1,0,25.75,0,-5.225,-0.2114,2.1367,7.459826683,5.67,0,0,0
369, no,52,0,8,264,1,0,3.75,0,-1.105,-0.03,1.619676065,2.591115144,2,0,0,0
370, no,0,0,0,149,1,1,0,0,0.215,-0.0162,5.347826087,-11.64702896,5.67,0.33,0,0
371, no,0,0,3,1102,0,0,0,0,-0.45,0,1.333636364,14.73643063,2,0,0,0
372, no,34,0,3,202,1,0,0,0,-1.895,-0.0064,2.206896552,-9.283289805,4.67,0.33,0,0
373, no,26,0,6,1102,1,0,23.75,0,0.67,-0.0766,5.453306067,12.95758814,0.67,0,0,0
374, no,36,1,6,995,1,0,6,0,1.68,0.1332,3.667,-4.884153562,1.33,0,0,0
375, no,58,0,6,155,1,0,25.75,23.27,-1.275,0.296,4.051846714,-8.85967498,37.33,0.33,1,1
376, no,28,0,6,932,1,1,1,0,-0.075,-0.0114,4.263157895,-8.291585554,1,0,0,0
377, no,30,0,9,242,1,0,24,0,2.67,0.49,0.948037922,-0.572105027,17.33,0,0,0
378, no,26,0,7,174,1,0,0,0,1,-0.0162,0.801093983,17.59200185,2.67,1.33,0,0
379, no,56,0,6,931,1,1,0,0,-0.71,-0.009,5.638115632,12.36900423,2.67,0,0,0
380, no,34,0,6,100,1,0,52,5.89,-2.715,-0.4046,1.240083888,2.522306342,6.33,0.33,0,0
381, no,34,1,4,69,1,0,33.25,1.85,-16.585,-0.268,1.875,7.749110788,44.33,0,0,0
382, no,66,0,9,992,0,0,0,0,0.015,0,1.72479564,0.192030125,0.33,0,0,0
383, no,62,0,6,930,1,0,0,0,0.48,-0.0062,2,-10.57258404,0.67,0,0,0
384, no,46,1,4,992,1,0,6.75,0,1.29,-0.0338,0.540957015,-4.354800521,0.33,0.33,0,0
385, no,50,0,5,-2,1,0,18.25,4,5.745,1.138,1.664269571,-0.584050084,3.67,0,0,0
386, no,52,0,5,420,1,0,0,0,-1.595,0,3.904632153,-8.686124341,1.67,0,0,0
387, no,40,0,3,730,1,0,0,0,-0.005,-0.064,1.866666667,12.63031835,3.67,0,0,0
388, no,0,0,0,990,1,1,0,0,-1.835,-0.0036,0.535513838,-10.90487871,4.67,0,0,0
389, no,34,0,9,2,1,0,11.25,0.94,1.68,-0.0638,3.374397429,-18.8152834,4.33,0,0,0
390, no,48,0,6,15,1,0,9.25,0.52,2.695,0.1834,0.486377551,3.293220987,28.67,0,0,0
391, no,52,0,9,196,1,0,0,0.58,-0.18,-0.0116,6.705705706,2.177702667,0,0,0,0
392, no,28,0,6,828,1,0,58,0,0.115,-0.0618,1.766437684,-1.167752846,17,0,0,0
393, no,46,0,6,84,1,0,131,0.29,-2.46,-0.6404,5.618448898,-0.432594648,18.67,0,0,0
394, no,60,0,3,242,1,0,2.25,0,2.265,0.0122,1.4625,-6.079600972,9,0,0,0
395, no,42,0,9,323,1,0,119.5,0,-2.9,-0.7052,1.95814539,-8.310727399,13,1.33,0,0
396, no,0,0,0,923,1,0,201.25,4.55,-5.96,-1.4454,0.815372731,-3.279686368,9.67,0,0,0
397, no,60,0,6,427,1,0,2.5,0.16,1.935,0.0554,3.137135322,5.402591054,7.67,0,0,0
398, no,34,1,8,251,1,0,0,0.49,-1.495,-0.0546,1.937160406,2.967950793,5.67,0.33,0,0
399, no,32,1,4,1030,0,0,0,0,2.52,0.2096,2.205558006,-0.706027329,9.67,4,0,0
400, no,28,0,8,279,1,0,144.5,48.04,-8.21,0.9884,0.99695226,-1.446846956,30,8,0,0
401, no,30,0,7,872,0,0,0,0,-1.415,-0.0746,2.3540625,3.794613318,5,0,0,0
402, no,62,1,6,1090,0,0,0,0,0,0,0,-2.010651509,0,0,0,0
403, no,40,1,9,112,1,0,91.25,7.57,11.28,0.9656,6.031549644,-9.581155867,13.67,0.33,0,0
404, no,0,0,4,982,0,0,0,0,0.01,0,4.970149254,-6.442917342,0,0,0,0
405, no,42,0,4,59,1,0,0.75,0,0.575,-0.0058,3.359673025,-23.70307532,3,0,0,0
406, no,44,0,9,241,1,0,0,0,-0.385,-0.1006,1.820769231,-11.37359998,2.67,0,0,0
407, no,42,0,4,1088,1,0,0.5,0,1.05,-0.0026,2.571428571,-12.87545581,0,0,0,0
408, no,0,0,0,182,1,1,1.25,0,19.315,-0.0038,1.788708776,7.629438308,12,3.67,0,0
409, no,26,0,7,1087,1,0,3,0,-1.67,-0.023,1.786896095,-11.94160407,4.67,0,0,0
410, no,40,0,8,115,1,0,0,0.64,-0.63,-0.0226,1.999062793,-12.0357713,0.33,0,0,0
411, no,36,0,3,464,1,0,162,0,-5.925,-0.8034,1.07102541,7.759150461,20.67,0,0,0
412, no,42,0,5,89,1,0,65,0,-2.31,-0.468,0.892409091,-24.17830126,10,6,0,0
413, no,56,1,7,1086,1,0,6.5,0,1.52,0.0426,2.388333333,-1.7153118,0.33,0,0,0
414, no,42,1,6,441,1,0,2,0.16,0.255,-0.0658,2.16253924,18.83455765,6.33,0,2,2
415, no,54,1,6,10,1,0,17,24.03,1.515,0.2858,13.35955056,0.865300364,2,0,0,0
416, no,30,0,6,319,1,0,190.75,1.46,5.065,0.6,2.044084207,-6.906215481,15.67,0,0,0
417, no,46,0,6,1084,1,0,0,0,-0.17,0,2.255639098,-13.59742166,0.67,0,0,0
418, no,54,0,7,490,1,0,25.75,0,-3.235,-0.2386,4.220696669,-9.877934421,7.33,9,0,0
419, no,36,0,2,525,1,0,0,17.16,1.94,-0.3432,0.26106368,4.310968038,5.33,1.33,0,0
420, no,64,0,7,1021,0,0,0,0,1.48,0,5.9175,-12.43937088,2.33,0,0,0
421, no,0,0,0,912,0,1,0,0.56,-0.72,0.009,3.888333333,10.20580894,1.67,0,0,0
422, no,34,0,6,974,1,0,0,0,0,0.0462,0,-1.747005932,0,0,0,0
423, no,48,1,6,86,1,0,23,0,-0.14,0.0656,2.390311723,-8.497716774,6.33,0.33,0,0
424, no,34,0,6,397,1,1,436,0,-0.6,0.948,1.779918018,1.565938133,44,3,0,0
425, no,0,0,4,225,1,1,40.5,0,5.935,0.8506,1.682502304,-1.20384002,19.67,3.33,0,0
426, no,66,1,7,1018,1,0,1.75,0,-0.61,-0.025,2.79125,-0.657437197,2,0,0,0
427, no,44,0,5,970,0,0,0,0,0.075,-0.005,1.8325,5.159252521,0,0,0,0
428, no,68,0,7,908,0,0,0,0,-0.01,-0.003,0.67,10.41057471,0,0,0,0
429, no,58,1,7,15,1,0,184.25,0,12.14,3.044,0.646933143,0.95315114,17.67,0,0,0
430, no,38,1,7,62,1,0,25.25,0,-2.15,-0.1992,4.890081016,-1.366370048,9,4.33,0,0
431, no,64,0,9,1014,1,0,5.25,0.64,2.925,-0.187,0.478487614,-0.558440409,0.33,0,0,0
432, no,54,0,7,143,1,0,29.75,0,-1.33,-0.005,3.233323624,-13.5657691,10,0,0,0
433, no,54,1,8,1013,1,0,0,0,1.005,0,1.604375,-4.878274717,1.33,0,0,0
434, no,58,0,4,135,1,0,0,0,-4.09,-0.1598,0.77331166,-11.78206628,9.67,1,0,0
435, no,0,0,6,283,1,1,0,0,0.83,0,0.591715976,-7.970341208,1.33,0,0,0
436, no,50,0,7,284,1,0,0,1.75,3.76,0.1042,1.310138889,-9.720589858,4.67,0.33,0,0
437, no,42,1,8,902,0,0,0,0,-0.435,-0.0046,0.580832527,19.82676327,6,0,0,0
438, no,0,0,3,767,1,1,0,0,-0.665,0,0.908375,2.773919213,2.33,0,0,0
439, no,0,0,0,692,1,1,502.25,0,14.21,3.2206,3.798513625,13.27833778,16,0,0,0
440, no,54,1,4,328,1,0,9.25,1.1,-2.6,-0.0776,1.598206001,13.62577116,3,0,0,0
441, no,30,1,6,899,1,0,14.25,0.23,0.665,0.1288,3.270051933,8.666779646,4,0,0,0
442, no,48,1,5,105,0,0,0,0,-0.605,-0.1804,4.324298161,-6.987743694,16,0,0,0
443, no,42,0,6,539,0,0,5.25,0,-2.915,-0.114,10.14677728,-4.23480761,6.67,0.67,0,0
444, no,36,0,6,1006,1,1,0,0.16,-1.005,0.0066,2.276285714,4.8117327,6,0,0,0
445, no,0,0,0,180,1,1,5.5,0,0.945,0.0386,1.909090909,5.759780879,2.33,0,0,0
446, no,32,0,3,322,1,1,99.75,0,1.515,0.1752,2.119047619,0.17543924,13,3.33,0,0
447, no,36,0,5,897,1,0,34,25.53,-0.915,-0.6508,3.503549347,10.35865255,16.67,2,0,0
448, no,44,0,7,896,1,0,0,0,1.245,0.0094,1.67,12.17470821,0.33,0.67,0,0
449, no,50,1,7,445,1,0,2.25,1.14,3.63,-0.0138,1.472727273,-9.936066751,3.33,6.33,0,0
450, no,32,0,6,131,1,0,135,0,-6.315,-1.2464,0.789457703,-9.456178587,8,0,0,0
451, no,44,0,4,1003,1,1,0,15.62,-4.075,-0.3472,2.634516129,9.665020152,7.67,0,0,0
452, no,60,0,9,380,1,0,0,0,-0.675,0,10.96173733,-9.149935461,3.67,0,0,0
453, no,26,0,4,298,1,0,20.75,0.1,-1.455,-0.1448,4.9725,5.328606055,4.67,0,0,0
454, no,46,0,6,278,1,0,87.5,0.39,-1.545,-0.4108,0.651041667,-0.27023776,52.67,0.67,0,0
455, no,50,0,3,37,1,0,0,0,6.53,-0.6376,0.713357539,18.84278805,3.33,4,1,0
456, no,0,0,0,43,1,1,0,0.64,-1.29,-0.0326,6.821282401,-15.40846202,3.33,0,0,0
457, no,34,1,5,124,1,0,1.25,0,1.065,-0.191,3.942840973,6.461701703,14.67,0,0,0
458, no,34,0,3,300,1,0,43,0,1.095,0.1256,6.852248394,1.819647723,3.33,0,0,0
459, no,36,1,7,516,1,0,0,0,1,0,24.66666667,-5.034290619,2.33,0,0,0
460, no,48,1,8,379,1,0,0,0,-1.25,0,124.0343348,-11.44048279,25.67,3,0,0
461, no,50,0,6,889,1,0,0,0,0.045,-0.0032,0.438917337,-1.181884065,0,0,0,0
462, no,44,0,6,545,0,0,0,0,-1.2,0.0396,2.112903226,-4.203792795,6,3.33,0,0
463, no,62,0,9,889,1,0,0.75,0,-0.68,-0.015,7,-1.674251282,0.33,0,0,0
464, no,0,0,0,97,0,1,0,0.98,-0.29,-0.0118,1.464327533,-2.200606943,19.67,11,0,0
465, no,58,0,5,354,1,0,0,3.32,-1.245,0.0428,4.152297759,0.135930047,2.67,0,0,0
466, no,68,0,8,601,1,0,0,1.16,-2.48,-0.0104,1.0666,-6.052804945,6,2.67,0,0
467, no,34,1,9,143,1,0,0.25,0.27,-2.07,-0.0314,1.052496546,15.07247227,3.33,0.33,0,0
468, no,0,0,0,153,1,1,82.75,0,-4.21,-0.0832,0.590714286,-3.377475287,10.67,3,0,0
469, no,0,0,0,41,1,1,221.25,0.24,-3.29,-1.8958,0.832136604,3.008280964,93.33,6.67,1,1
470, no,38,0,4,9,1,0,172,0,6.95,0.9998,1.157345719,-12.95710477,43.67,29.33,0,0
471, no,26,0,7,885,1,0,0,25.1,13.27,1.371,1.326051516,-5.926314118,13.67,0,0,0
472, no,44,0,7,302,1,0,0,0.1,-2.58,-0.0068,0.748764539,-8.994944288,10.67,2.67,0,0
473, no,0,0,0,108,1,1,167.5,0,-3.5,-1.5136,2.725,-4.107891749,3,1.67,0,0
474, no,52,1,7,221,1,0,1.25,0.19,7.355,-0.0528,5.979375,16.68883227,7,0,0,0
475, no,48,0,9,380,1,0,1.75,0.1,2.86,0.0206,2.102692308,-3.929235843,6.67,0,0,0
476, no,0,0,0,332,1,1,18.5,0,-4.985,0.056,2.132525333,-14.11635068,11.33,2.33,0,0
477, no,20,0,3,215,1,1,0,0,2.175,-0.0148,0.810634375,-2.519290258,15.33,0,0,0
478, no,56,1,8,406,1,0,1.75,0.1,0.035,-0.043,0.534390287,-11.71581783,17.33,1,0,0
479, no,50,0,6,176,1,0,0.75,0,-0.35,-0.1132,2.702702703,-0.189339036,1.33,1.67,2,0
480, no,46,0,1,172,1,0,0,0,1.685,-0.1098,2.214056139,6.336184379,12,0.67,0,0
481, no,0,0,7,238,1,1,19.75,2.31,-1.92,-0.2376,6.6665,-5.84243199,7.67,0,0,0
482, no,52,1,6,1049,0,0,37.5,0,1.145,0.255,2.565353509,-2.03515548,4.33,1.33,0,0
483, no,0,0,0,641,1,1,0,0.68,0.37,8.00E-04,1.562942861,-10.22266084,6.33,7,0,0
484, no,22,0,4,331,1,1,394.25,0,-4.835,-1.7362,0.375209912,-11.09609329,28.67,12.67,0,0
485, no,36,0,9,403,1,0,684.75,4.21,-10.675,-2.9392,1.604135741,-2.343785724,34,0.33,0,0
486, no,38,0,7,944,1,0,0,0,-0.45,0,4.875,-5.072658895,2.33,0,0,0
487, no,58,0,6,405,1,0,137.5,0,2.705,0.9496,0.706428571,17.90233467,2.67,0,0,0
488, no,36,0,6,30,1,0,0,0.16,4.655,0.2196,1.05012612,3.783991154,8,2,0,0
489, no,50,0,3,138,1,0,7,0,1.83,-0.159,0.524790475,-21.91686075,16,1.33,0,0
490, no,26,0,7,69,1,0,0,0.96,0.97,-0.2892,7.062539885,-8.219364838,5,0,0,0
491, no,58,0,6,363,1,0,0,0,1.005,0.0924,1.720348205,13.13663215,32,5.33,0,0
492, no,44,0,6,331,1,0,108.25,0,-7.83,-0.6434,1.447104637,11.18261806,5.67,3.67,0,0
493, no,32,1,8,935,0,0,66,0.47,0.185,0.3604,3.315789474,4.01658295,5.67,0,0,0
494, no,0,0,7,422,1,1,164,0.97,-7.765,-0.8584,2.146439394,0.636093482,19.33,0,0,0
495, no,0,0,0,552,0,1,3.75,0,1.505,0.0792,2.063333333,0.402232855,2.67,0,0,0
496, no,38,1,6,488,1,0,144,72.86,-14.515,-1.5784,1.352272727,3.387717023,47,4,0,0
497, no,32,0,8,579,1,0,26.5,2.63,1.415,0.2604,1.418727199,9.084208656,4.67,0,0,0
498, no,50,0,0,932,0,1,7.25,0,-2.93,-0.0436,1.865862069,9.842927834,13,0,0,0
499, no,54,1,6,468,1,0,0,1.7,3.365,0.0382,1.556429176,-9.188120506,12.33,0,0,0
500, no,44,1,9,559,1,0,10.25,1.99,1.375,-0.0682,2.20828125,7.147991778,12,0.67,0,0
501, no,84,0,2,870,0,0,7.5,0,0.905,0.154,4.001071811,1.267844826,4,0,0,0
502, no,42,0,5,21,1,0,0,0,-3.05,0,2.158412025,6.55123023,31,0,0,0
503, no,58,0,8,725,1,0,0,0,0.395,0,0.454297408,7.284631146,1,0,0,0
504, no,20,0,5,225,1,0,0,0.59,-0.8,0.1832,1.568361225,1.994080511,3,0,0,0
505, no,36,0,7,1035,1,0,0,0.48,-0.405,-0.0096,1.657458564,0.401415306,0,0,0,0
506, no,0,0,0,249,1,1,0,1.97,0.465,0.016,3.7290625,0.959779548,6.67,0.33,0,0
507, no,46,0,6,865,0,0,0,0.2,-0.44,-0.0102,0.434069044,-14.57263721,1.33,0,0,0
508, no,48,0,5,250,0,0,62.25,0,0.48,-0.2224,1.231411765,6.828105626,8,6.33,0,0
509, no,62,0,9,1033,0,0,3,0,-0.665,-0.021,6.4,-4.78103044,4.67,0,0,0
510, no,62,0,5,398,1,0,43.75,0,-0.92,-0.1666,3.247029028,12.60930906,15,0,0,0
511, no,58,0,9,1032,1,0,0,0,0.475,0,1.89171559,-4.219958686,3,0.33,0,0
512, no,0,0,0,125,1,1,164.5,0,-0.95,-0.6276,6.660890285,-6.828635707,23.67,3,0,0
513, no,46,1,9,203,1,0,52.5,1.18,-3.005,0.0724,1.323086864,-14.12877326,21.67,4.67,0,0
514, no,54,1,9,924,1,0,0,0.26,-0.69,-0.0348,4.06710727,0.502247922,7,0,0,0
515, no,66,0,3,1030,1,0,0,0.68,-0.055,-0.0136,2,12.49848672,0,1.33,0,0
516, no,60,0,6,278,1,0,4,0,-1.48,-0.032,1.882612533,3.541807065,2,0,0,0
517, no,42,1,7,545,1,0,0,0,1.515,-0.005,0.566965667,-19.84389337,1.33,0.33,1,0
